,Unnamed: 0,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,cluster,song.0,song.1,song.2,song.3,song.4,song.5,song.6,song.7,song.8,song.9,X,Y,name
992,992,2tkZdLZAjWk7IkTGArOu3y,0.0019199999999999998,0.52,0.867,0.00433,0.16399999999999998,0.24817938899999997,0,0.0692,0.498701561,0.887,1,5co5YWoe8lgEDdMyIdadNS,4tE5XrT5GiK0qhGwmRqP2O,2OaCGSezvvz1EE8uePHasR,6JhJ3Qiw7sWE74MmSTbwkK,19YKR4OwDzWqEy527SnaCa,4mRBgsZ4QRFTrvG9K1hPTV,00WbIozZcC3dIykrfOTJLP,0LIZRpR9k9DI6aL4Lo94fe,6SzCgkimMZ97h2GluSWSzd,6NmbdrWnLtzDexfoURVdFG,0.637175567,-0.28533443,بدك عناية (feat. Gente de Zona)
993,993,6poaggkSYGIoUjyuippcQ2,0.0293,0.563,0.546,0.00018,0.17300000000000001,0.583486142,0,0.0659,0.6155274070000001,0.125,1,7FAJdyyyaWEAMtGnVj8xps,3ebXMykcMXOcLeJ9xZ17XH,7fBv7CLKzipRk6EC6TWHOB,3rfDfPjgHDQ1BUaSHr9xoI,66rhCtfhQ3VyVVNjsiVwhC,6xeCQCtG0VVzV69qTiUg21,3U5m1uUit3g5WSAZvA5xiA,6jA8HL9i4QGzsj6fjoxp8Y,1E1uGhNdBe6Dddbgs2KqtZ,3kKX2SSrYHYGbX9fIpipoM,0.6166344429999999,-0.012914918999999999,Northern Soul
994,994,5NpET8pwPjwxU2XD1W4rT5,0.16699999999999998,0.9329999999999999,0.515,0.0,0.0446,0.352648399,0,0.139,0.529060988,0.8109999999999999,1,5OZWMzv3qSpxhyodm3IPou,5H6uaK8A2ZvUAOSCUCfyV3,1zikqHEDuxRMnhYxSR41lR,1YC7llsHtz0ScDtiLEVHZG,1kcfGBb6kSrGqNIMW7rAlB,0iS40P2xZ8ZpmE8OrGCgGJ,4501ezjwnUTORsHhadr49X,60T6dfF5Q7KL2ujEefzoCE,3VEpRXloN4rbzNRPSQzZFW,1tNJrcVe6gwLEiZCtprs1u,0.624086813,0.038341832,Bounce It
995,995,3yHbeOQLmNRo1KGfH0lNJz,0.733,0.319,0.408,0.0,0.0918,0.371561796,1,0.0307,0.632892826,0.38,2,6l89P9gr2Trp6Vr6jhXJ41,7cK7hDrE7vAesPf8xd5zmb,6UQZzOEKyclOo7SRXQpMM3,5IhW2BNoI6RWC1YX0Qx9xp,5WtfUKzXircvW8l5aaVZWT,3DKpA54hrFIdPN6AtL9HXa,0ikmhbH2wPx0iFayhraSWp,1cPBPL1FlwRM7mYXixVmJB,2TIlqbIneP0ZY1O0EzYLlc,3mJiMnKrpIYSNRRFounMtY,-0.43914345299999996,0.48980155,The Greatest Showman Medley: The Greatest Show / A Million Dreams / Never Enough / Rewrite the Stars / This Is Me
996,996,52EB2Gk1nkxZmbomJOXUde,0.0214,0.517,0.7929999999999999,0.00045999999999999996,0.0892,0.306543721,0,0.0367,0.43310153799999995,0.17600000000000002,1,4TPBJcZQVlMbXCSh3Z8McZ,0At2qAoaVjIwWNAqrscXli,04ZTP5KsCypmtCmQg5tH9R,2dmPVqFpmhNuggEB3niC9S,4NSB3UIDzTWQPey61sRkRk,7bapHwsA6RNApdyMLjFkSF,7MmnLaftYzin7boRbplKdA,4lOavMadLCGAOJEvMJ5t4t,2dBwB667LHQkLhdYlwLUZK,0gZp88SA5OcujHLDGkxtI3,0.63017683,-0.20627582100000003,Are You Lonely (feat. ISÁK)
997,997,7kuRvjpeUcn6qNV9IBXC2C,0.38299999999999995,0.73,0.648,0.00011200000000000001,0.10300000000000001,0.33556871200000005,0,0.37799999999999995,0.904054977,0.675,1,38TgLPNHsPzgqri5G4SPun,6UrZSKHenvGSok9muo1vvh,00xiUhvY3j3LOB8mZHWP3m,2W9Fcz7aPdeDwu6XyDOmwX,1ZMk6La2OGTiKXwqVvkTpz,1OxL1FWSEd7QmJoWLRP2NO,5KyXztmJrzUwccF59xw1os,4NSEF1afeOoqtEjvAgiad8,2nOrEg4ZHuR0cFQHeV8RnI,5uwJok4rYoVFpxBmzKp4Tk,0.611547846,0.118184044,Ta To Gucci (Remix)
998,998,1kcfGBb6kSrGqNIMW7rAlB,0.122,0.903,0.532,0.0345,0.17600000000000002,0.37659139700000005,0,0.0593,0.46643294799999996,0.701,1,1fZeK4F1yZkVrEOb9ILaax,5OZWMzv3qSpxhyodm3IPou,0iS40P2xZ8ZpmE8OrGCgGJ,4501ezjwnUTORsHhadr49X,5H6uaK8A2ZvUAOSCUCfyV3,5NpET8pwPjwxU2XD1W4rT5,60T6dfF5Q7KL2ujEefzoCE,1qBxAo3bNoY5extpkA5vBI,3FdsBa4h5VcDDKuEiEoMzL,5cjVsWqIkBQC7acTRhL0RO,0.626885444,0.000157508,Oh Devil
999,999,5a8RPWgKSmcGBGcffmIrUi,0.0085,0.691,0.716,9.06e-06,0.263,0.313564206,1,0.0351,0.538780044,0.507,2,2c7GlMNmF7pbohjykutmLP,1pfgsjmxVZhoZpeDx6POKv,5N5k9nd479b1xpDZ4usjrg,5N4erncE7kuUccm7zEmwzk,2PuHj0tUOKud6fVKTZUXRO,0vvOrppt5qQcyQ0QteVgRF,4lJVxj98OFHoosOqZi78Ts,1BevDaXPEDYfNFTcdu5rfp,1OBD6ZyBF8oYm4PRHt42zv,4MflGTO2ZTcSQ12bWcyRgI,-0.359651014,-0.284853147,Thunderclouds
1000,1000,4pcW7LTDhziSKYTGPiYAtG,0.0494,0.578,0.8740000000000001,0.0,0.252,0.241263687,1,0.239,0.7693251,0.872,2,4tUYhIIjUoL1i41fqZaaBM,2ktoFujjJtantyMoVdBJlX,6FopJmIHgp2ADIHEDrJixZ,25F6MWrnFBCXVnpN4n76EK,3mcG2NI5G5vhrQtRda1YnA,3L5cSHbf7oBWubuCwJbUGt,27wvnSTpsyS9k06aDtXvt8,2UxYLI09fvaxzKAcgudK7Z,15GwXVerL8HSCf6zEf7aCG,6SzbbQUOx85hxpqsesoMfx,-0.356018589,-0.36494196700000003,WALKIN' HOME
1001,1001,3ntVC9mzbS7NjyrcojDFnS,0.557,0.889,0.361,0.0,0.0969,0.33279195300000003,1,0.0989,0.46641852100000003,0.848,2,7dbka99KTWke5o9hRp0JoB,2Yer0p7uB2lVBUAtANuuQp,1A6OTy97kk0mMdm78rHsm8,1RGcxEKlVL5TSMHqV13etr,0BgbobvykXxEvxo2HhCuvM,2A69wys3S9uiPSmn6UZWJn,7tDqtZnEQcgAE92mEMtgnF,0xM6mdl0XX2qOqUZmVUp97,4qOIb1qgiCGhaQVaZLG4QI,7mldq42yDuxiUNn08nvzHO,-0.405757793,0.342361253,Tournament Hill
1002,1002,0olEV0xHPcpVOPZfg4MSgR,0.319,0.6459999999999999,0.371,0.0,0.218,0.452926075,0,0.0575,0.389993364,0.24,1,47Ad1NzqPuUFbCIURd94Oj,6gU9OKjOE7ghfEd55oRO57,7jmFU6rB0UoSl1xsC1xEh3,074PG6f7ZRVyQ9m1mkgzXa,0mCMjlSkCS0vTEeMX74tcZ,4cQrSREMqBSvJ8ZzBZjVb8,6QcrReLyoun4xrPVsZ5OJE,6rJmWa5DvQ3Nby3tdcX2L0,5rFj8OzffT0iggSjcBaeND,5oEtB2tBMMlYYexIBRMxF8,0.595688702,0.277523831,Faking It
1003,1003,1ueet5XsNLuufVvCMWjc7v,0.114,0.6970000000000001,0.556,0.0,0.349,0.336983287,1,0.12,0.43740562299999997,0.5329999999999999,2,4w7cutqrFlDdhtPGtdU2XR,3gIvZFUitwJFtMZq3TWRJx,6waqLPcT6ruMhmd36OhmFO,6S04kOaQsvm633KXgHwAFf,3Fgq5ULltciG2UTYbYGgAT,6LtFWkakk2no03jeyznFrf,0ys5cPCSgyc0usjPH3KemR,5cj54CVe4pQZ9cUKgbsZrG,542Xd5qDeLBvgXZXhfW7LE,567gPvGfxxKoZxDKqM9tEl,-0.37176988,-0.11217494,Life Must Go On
1004,1004,0fki89HxxXGyU42dyxeigW,0.145,0.741,0.555,0.000172,0.183,0.423691518,1,0.044000000000000004,0.5769445329999999,0.447,2,2suCvIjriPQrcYHGmWjFh8,5mbC0MSdKcDG9wuFx7XQh9,3sIbXHStayfEMhIrLgsJs2,0q75NwOoFiARAVp4EXU4Bs,5Z3GHaZ6ec9bsiI5BenrbY,1euQrkGwRPQod7kcddoeJ5,3pJkBPHadRAxBBo484RipI,13VVkXQvrhw1bOJQdxfbz7,4gB61mP4tNChn4LgfquMhi,7GbAp0HKPQW7WnFJAzMoRk,-0.37680923200000005,-0.062648866,Me vs. Us
1005,1005,5ffwgrvw4tVlhFcI8efviN,0.168,0.733,0.62,0.000989,0.11800000000000001,0.448263216,1,0.0698,0.504708044,0.122,2,706J9prVXY8vZHhp9VGiBE,3Kuu5vASpXK8oRsxOvau6P,1QC3Hy30xDloQAF8yVkPYR,3rK43VNP0142Kbxt8nuAhD,08nYf4Aihtg013sLE8sloU,4dHuU8wSvtek4sxRGoDLpf,4E5P1XyAFtrjpiIxkydly4,7lAK3oHbfEnvUQWosrMMpR,3sTCfUmYXSVWDacTd6uMbQ,0BjB8OWvRDNzQtIOSmxSA1,-0.37659817700000003,-0.061708248,Doubt (Summer Edit)
1006,1006,6ktueTO8EiHoFXmcxFW9EA,0.45299999999999996,0.802,0.447,0.0,0.092,0.48577565899999997,0,0.0429,0.70724529,0.8059999999999999,1,6eLSgWTWV22kPMjmO9KdLk,6Z6YARQMx1p6RWpws3KtUo,6UrZSKHenvGSok9muo1vvh,6Cs7b9bu3fy5XhMwBA9Tz4,5chgte6PLqxDVWXIUhVwBn,1tNJrcVe6gwLEiZCtprs1u,5KyXztmJrzUwccF59xw1os,0JP9xo3adEtGSdUEISiszL,7xhvCzIguRfyfQyGrnWuVn,04oG24PjVs59q72Id8wXFK,0.593543159,0.334644373,Honey Lavender
1007,1007,1yY9uOKV3A9pPedzTfvbg1,0.156,0.6809999999999999,0.6829999999999999,2.55e-05,0.273,0.33787394600000004,0,0.0287,0.577218648,0.64,1,1KwMyLUPZfjoT4FnNLMdpw,4v0CuFW0bEMBQ1gRn2mB3X,1hGy2eLcmC8eKx7qr1tOqx,4ejTiGZJNOkc3RM6RUITJi,4t14AT1MhpuSOdojL4zZgZ,3dLpsJE4T1xIt4FGyTzSun,4miiqu2dxOhBguQDHtqssH,3HltnjWv3KRaea6YsVgFgs,7eA8KIqKOYDwzDoQPp0vQ9,5Wt7ngK753xBhSjb9lRfSR,0.623877467,-0.060935838,Are You Bored Yet? (feat. Clairo)
1008,1008,5YJkwOWNGM3IAyMK1FmlIj,0.371,0.8059999999999999,0.727,1.15e-05,0.133,0.299785194,0,0.0444,0.557770917,0.7879999999999999,1,5iwz1NiezX7WWjnCgY5TH4,2cytBOLpwFRX7J9URCrFIe,1zikqHEDuxRMnhYxSR41lR,5OhkVfh9tiZ5MmK60sqkKt,1dePmx9UxOVUsA4iSLCmIL,5fzWrgzS8RCXCjSMfS2YMA,1LiN0Z98FkR1t0m8KmLcAH,7xhvCzIguRfyfQyGrnWuVn,3CEylRZUZPpwAqHOjoxfM3,6MJUCumnQsQEKbCy28tbCP,0.61551878,0.08014091599999999,T'es où ?
1009,1009,0U6h6BIv3HKpkp3ZKH9wCk,0.225,0.6659999999999999,0.7859999999999999,0.000218,0.0988,0.449153874,1,0.0896,0.8561906690000001,0.45899999999999996,2,5zLs51Fr3XSUhZiWQMlxJu,32BewsNFT3UUjCKJZKUht3,1IUWIwZrxpyktrxGqI7FN7,79LAFAkR1ATb4iIQvZuCL0,30w9SEmvLQTrWf9LFxA7IO,4NQfjhRD83Dk2bRAPjzFZd,5tOjRq5shlEdm15nmJBq7Z,2sHwSBNDZN2yjCtgwStYt1,1mJMD1VIQ7jWTP9DK2zmY0,2YyvWje3cEYyqgYhNUIaBJ,-0.375941404,-0.11846916,Back In Brazil
1010,1010,0EJu1RBtxzldMG2peczuPv,0.5870000000000001,0.8059999999999999,0.735,0.00889,0.0812,0.233614502,0,0.0425,0.481389041,0.353,1,4BiiOzZCrXEzHRLYcYFiD5,0UvBmQOhu4DVXJtdzGc5eV,7tr2za8SQg2CI8EDgrdtNl,6gpcs5eMhJwax4mIfKDYQk,5CJD51sC5P3Nf4U3D7AVc3,4mHgYpuGHu99Mw69E83CP2,1rytrTNO2Eadka8ucjgneZ,2XWjPtKdi5sucFYtVav07d,4Sj8JZ9zZfl8HaOav5yTVq,3Ol2xnObFdKV9pmRD2t9x8,0.602094764,0.237379383,No Te Enamores
1011,1011,2Yer0p7uB2lVBUAtANuuQp,0.66,0.769,0.479,0.0,0.0914,0.27971918100000004,1,0.0385,0.461912456,0.8029999999999999,2,7dbka99KTWke5o9hRp0JoB,1RGcxEKlVL5TSMHqV13etr,1A6OTy97kk0mMdm78rHsm8,4qOIb1qgiCGhaQVaZLG4QI,3ntVC9mzbS7NjyrcojDFnS,02WH2lgCCZg8xmwmlbDAa8,0P6AWOA4LG1XOctzaVu5tt,2A69wys3S9uiPSmn6UZWJn,4zMmqb0pYwX6b0qc0slCoT,4PFnROqBlAVnizUrhF1x7C,-0.41197234299999996,0.357082864,Magic In The Hamptons (feat. Lil Yachty)
1012,1012,5JW8njiQorZ7m2VHYddTt6,0.156,0.924,0.387,0.000331,0.0973,0.40540682100000003,1,0.115,0.577151321,0.0624,2,3HW030T8eqPs8wpsgZqCGM,6lTLgWznUomxzmQpkqGPdF,5WbqaQnjhI5oAN5QHvxd7x,2HsHyQP2DgYyBrOYG94Hzg,015jLlgBeSkl3CApWJhlv7,7lAK3oHbfEnvUQWosrMMpR,4azNvmimnwJnlTA2Jnobxv,1I3ZAmPmbFV78oNKnibOiW,0BjB8OWvRDNzQtIOSmxSA1,0rTV5WefWd1J3OwIheTzxM,-0.377578845,0.020163602,Hi Bich
1013,1013,10HNu5uFLPN77fwrHbqmAy,0.16699999999999998,0.7759999999999999,0.45299999999999996,1.6899999999999997e-05,0.0868,0.360349976,1,0.0468,0.67316848,0.431,2,5Z3GHaZ6ec9bsiI5BenrbY,38tUgBtXwJxMlod5Aq8O5D,3sIbXHStayfEMhIrLgsJs2,2tAXJtlhqsT7kJoH4yTGhx,7aTY1ZcvGVPy8B9hqjeER5,5p7ujcrUXASCNwRaWNHR1C,0q75NwOoFiARAVp4EXU4Bs,4azNvmimnwJnlTA2Jnobxv,0fki89HxxXGyU42dyxeigW,7lSRqzh6ALKv1LEgkO3Ptn,-0.38135500899999997,-0.014891851999999999,17
1014,1014,4omisSlTk6Dsq2iQD7MA07,6.790000000000001e-05,0.48700000000000004,0.9,0.0,0.358,0.231414051,1,0.0482,0.721052024,0.484,2,6Lqqc9jcrXUSxiDA5jle1j,79cAPxneo5AvbNgR6ch3Cj,4b4KcovePX8Ke2cLIQTLM0,65n4DkUhKUO4tECIabKwy1,2WuDGjp1Ydst3xHHLKO5NW,3Msno56oT1A7H8DFQGylHK,2L93hpsnJ8scBHIQFZzh1b,7cz70nyRXlCJOE85whEkgU,11cDEev79fPKi6uJCjUhu8,3hQyytc08DLPP6vh7BX89p,-0.35619167,-0.41568249799999996,Sk8er Boi
1015,1015,50tGR9MkWXug4dCvshHo8s,0.273,0.856,0.462,0.0,0.11,0.391784985,1,0.059000000000000004,0.519433304,0.7140000000000001,2,2fZQIJew3nkNe99s2PKzul,5bgwqaRSS3M8WHWruHgSL5,4Y79JMfPbB4c8snzbrSUU6,7qs2GAglLWfxEfmO8u2u0A,0i2qj6IvyogojhQZRoJ80J,5ZYkBb4UrdultbjwuBYmKF,1xda2R5cSP7GKlqXY3Pji2,4Ro98RCK90oHqqSZUnTFq5,6EpRaXYhGOB3fj4V2uDkMJ,7yyRTcZmCiyzzJlNzGC9Ol,-0.38505889200000004,0.07922971,Why So Serious
1016,1016,7BveOHNCRW3FqnAtA2Gnb0,0.0208,0.563,0.603,4.3799999999999994e-05,0.16899999999999998,0.42227694200000004,0,0.0299,0.45484798600000004,0.365,1,16geeCnXrbiomV1IZ8Kudc,3DjuoMGWZ1vYyg6x4mHUO0,3rfDfPjgHDQ1BUaSHr9xoI,4VQJnqvsZ7DEguTXtERRaI,7z72BGlsE21horfWo8hG4d,7oM4pmqvqIhqJzyW0PSHXw,6OHWgUuDDedHRVhcg8vlaf,2dBwB667LHQkLhdYlwLUZK,6Gb8kX4zgwxNjPq80Jxic2,7LaMuXjc7RsSmfELSU5TXV,0.622290221,-0.084630417,All I Ever Wonder
1017,1017,60fFwimwllbxqq5kgME3zy,0.183,0.67,0.787,0.0,0.11699999999999999,0.255566616,0,0.076,0.480951419,0.7140000000000001,1,2DRfWdOZhBi00BcCwv9ljR,3HltnjWv3KRaea6YsVgFgs,07w6jp4Fq8GGqhLoDYoVkb,3wQxUfquHLpgHoU6fo8Z50,5hIuSLPtjhOFW0bzzRPbuY,1oLSje4Ot5qRUq8FqYeXOl,7HzCxalzzYQOFb9a7Xs3j6,0XPlH1uh1g7Z3oVW7gPrYk,6ht5cDaJsrvWXCOd0vkIsX,0u13src3QcditRU5VPduML,0.62667727,-0.101567781,Habibi Albi
1018,1018,6K8VQ84MqhsoakN5MjrnVR,0.21899999999999997,0.562,0.43700000000000006,2.18e-05,0.0806,0.535914497,1,0.052000000000000005,0.600417424,0.15,2,4rxjhwPXkUyRAkMvQbVpZK,0KqKcjIVa2kS9zcYhEXZBp,4UbOwTSBizbJtTFqrBUGdM,706J9prVXY8vZHhp9VGiBE,0BjB8OWvRDNzQtIOSmxSA1,1bb9eogTs9f8FrxlQ8Rvr2,0fJtP2HkuZtzfh30XIMtPw,3Kuu5vASpXK8oRsxOvau6P,3cQmqM0awej9iAESjhKrI9,6bt1R3HFqITysmy3W88M3c,-0.39695086399999996,0.101957869,Supercut
1019,1019,74LOZLK6DFZiVLcd8zBEp2,0.358,0.49200000000000005,0.701,0.000133,0.0881,0.29842301,1,0.23199999999999998,0.7895038040000001,0.40399999999999997,2,7e4KQkp5ZR1gXCAalRjX6B,6ZRuF2n1CQxyxxAAWsKJOy,44jVYj3TXig7Cf1vkgulnQ,0P7hldeLJsslU345SbZi5R,1IUWIwZrxpyktrxGqI7FN7,7GdGBGwFMg21mY9kNpNKXI,2sHwSBNDZN2yjCtgwStYt1,1ucpv4HFmmhcYZeMZxuB6i,6aLmvz0CPeCNHCXK2H5QIC,5NeHvs8ClxMHtqv8DHEK1X,-0.390618514,-0.001688599,Out of Love
1020,1020,2tAXJtlhqsT7kJoH4yTGhx,0.059000000000000004,0.804,0.429,1.24e-05,0.0764,0.44375753100000004,1,0.0582,0.654047763,0.512,2,0EXCM7BBtzXO3HdqkNIQUS,7aTY1ZcvGVPy8B9hqjeER5,10HNu5uFLPN77fwrHbqmAy,2pMl9Sx4glsuk5ikZtFBtX,0rTV5WefWd1J3OwIheTzxM,2pes8dcykE4OjmNkFstKI0,5emxmatKn3KSz3R9iuiLU8,5o4yGlG0PfeVUa6ClIyOxq,7BZeyb1wPX9t78rWbLWiky,3BXXkwyhsHM0EPApHMhQC5,-0.375589226,-0.06456184,No Regrets
1021,1021,7fDkkwlp02iHGzKlG2gZr8,0.365,0.684,0.5429999999999999,2.07e-06,0.113,0.292293184,0,0.0281,0.678054457,0.361,1,30VHURM5NOfoZmqp2iKawS,3QybPutx0Tjk472bBKjNWn,3lSDIJ2abCrOdDJ6pshUap,70x6BFVprBNiVknQgOy8zs,0mdIIgjVubCqYTBdCpP5k9,2IO7yf562c1zLzpanal1DT,6GddupezBNkWmUAGeBpSfI,0FomDJEJ8NUEMYOfZeYjkH,0OgGn1ofaj55l2PcihQQGV,6fdh7VCT3tTf9sh3D3Qozo,0.60279532,0.16577102800000001,Foreign Hands
1022,1022,1jfBIylYmLMklQOpbWT5s0,0.364,0.7190000000000001,0.44,0.0,0.163,0.328286268,0,0.166,0.639663945,0.505,1,0mdIIgjVubCqYTBdCpP5k9,4CCUjYJPbSXLL23BFeBVbI,2qXicQG06oT0ijKBznpgQv,4MV4wa3Dke1GMBtk06GMR0,4wYAEyr4D9HhulMmrjMk4O,0lsRatBUs9HNIZAmoGABzk,1hQzSnGlNMyQXkUIg09x55,5chgte6PLqxDVWXIUhVwBn,0FzI4GycRxqDdyCugflNQO,0beQOSJ5aUkQky6XYlC8m6,0.601454819,0.223634945,Blame It On The Kids
1023,1023,3ZQgFtjJtmvUZZ8K5OBqIN,0.0587,0.747,0.743,0.0164,0.364,0.304605229,0,0.0443,0.432981312,0.672,1,4v0CuFW0bEMBQ1gRn2mB3X,58F6iKkYdIccktJ8i8BuQQ,0hwLFlJoEWgTQfZnI353Px,1c0HjUecvZcxnpB9siAriR,4i2EBIWHEhEaaXlEszzU7J,6Q5ClIrkVCcLOFHwMsN8QV,3NuK5xMlSlB6K2Qp16zf3h,5Wt7ngK753xBhSjb9lRfSR,4Uy3kNxW2kB8AEoXljEcth,2ffTu34aAhPSo5IgrFR8oD,0.637600115,-0.17811512,Chlorine - Alt Mix
1024,1024,5cj54CVe4pQZ9cUKgbsZrG,0.0582,0.691,0.631,0.0,0.16899999999999998,0.37926337299999996,1,0.0377,0.451972185,0.5770000000000001,2,3QmOiZF7IzJJkHnahh5Ea0,2B3jnZ6tCsVFD4gNXHBJzP,3gIvZFUitwJFtMZq3TWRJx,5HUb3BM3eHpzvGbYYGXtvJ,58Xf9pv08HhsBdLshzIYAQ,3GCdLUSnKSMJhs4Tj6CV3s,0TjSFm5bUAMLLZBbnzIGMv,7jmu6smJmTbwuos76ncNZ8,4uGY9CqDtGtaTTLg1cgsWD,2uqLbKYdXc4F25g4l1FWye,-0.368894035,-0.172170623,Despacito x Shape Of You
1025,1025,6SzCgkimMZ97h2GluSWSzd,0.0066099999999999996,0.6729999999999999,0.8270000000000001,0.0,0.18,0.165662493,0,0.0389,0.606289254,0.9470000000000001,1,19YKR4OwDzWqEy527SnaCa,5F51taSDqgSZhhEEBZAsQT,0LIZRpR9k9DI6aL4Lo94fe,2v5JTeM6hSmi5wWy7jiwrI,717TY4sfgKQm4kFbYQIzgo,6JhJ3Qiw7sWE74MmSTbwkK,10epFYqO8dugWGqiuv8A2v,670iB5TOAt9dGjyPFXUUiu,27L8sESb3KR79asDUBu8nW,12oovv7gcYM5VbrCqCGy6R,0.642175909,-0.300530195,Keep It Simple
1026,1026,04EDShdWyBr2aJPqjFjKAQ,0.0359,0.716,0.657,0.00035099999999999997,0.0817,0.307905905,0,0.0881,0.601109925,0.433,1,04DysC7XwYiKJqYwGM8mkU,3EVBx6WnnMj0qGpcPHjECA,2dCcDpm6O6ocomusl5ao6p,4JWQC6gyYoPRnxRxk0ta2M,3qLBz3j26AHO2jBYUQWLA6,34aHsgRbN3WSRWf64rtYnj,1DtyyKcLBsBoHkbyXd6wzL,4mqvE5F95nKSUrUvUH3YB7,3bsjdAwV1wjPM0abu8Lutl,7xELq8WliIctkuvWXONX6d,0.6313175560000001,-0.146672904,Misbehaving
1027,1027,4wYAEyr4D9HhulMmrjMk4O,0.303,0.8590000000000001,0.524,5.04e-05,0.138,0.37082831200000005,0,0.187,0.524314472,0.546,1,4WfB7FHwoluRjGu4IrJWXI,4MV4wa3Dke1GMBtk06GMR0,0FzI4GycRxqDdyCugflNQO,2IRZnDFmlqMuOrYOLnZZyc,6idbkCHz9ta5EidtB0L1hT,4TWflhgevIGo448fWc6mQq,2MJdgSby3DtSS7bUJx2cly,6hDXJbOh3PmAO8d6NSfSEv,1jfBIylYmLMklQOpbWT5s0,1gaUODQzPR6eNcJtNe0cyZ,0.613881766,0.146315911,Coogi Sweater Nostalgia
1028,1028,00WbIozZcC3dIykrfOTJLP,0.114,0.64,0.965,0.0,0.0961,0.17938911300000002,0,0.0593,0.457161131,0.885,1,0LIZRpR9k9DI6aL4Lo94fe,2OaCGSezvvz1EE8uePHasR,1SWxnCoq4zg2dz2rwN2bEe,19YKR4OwDzWqEy527SnaCa,3gu0fRSgFuc4FmrtIv0DnC,78Nyf6RlqBANlMhSnKyClT,5co5YWoe8lgEDdMyIdadNS,670iB5TOAt9dGjyPFXUUiu,2tkZdLZAjWk7IkTGArOu3y,6JhJ3Qiw7sWE74MmSTbwkK,0.638934436,-0.264762175,لا جوزاديرا (feat. Marc Anthony & Gente de Zona) - Arabic Version
1029,1029,68bjO39GD3JEEL3qAu0bGC,0.433,0.604,0.512,0.0,0.337,0.264316027,1,0.0868,0.377653384,0.6729999999999999,2,6UYMm9Jx9a05o0FDUBzNgr,2mCF8L0brIs88eH6Kf2h9p,2hIHIivJpNiq0ucik6lF5S,7ys1F3g544o8KJGCUodYRV,03ZkvqZOANKndGXfAAPywG,1elnKQDjuN3au2uTjye8nK,4SPu0Ql902hTVXkBoNIYtq,7BKLCZ1jbUBVqRi2FVlTVw,6tjXDAAcde8XdIBt0j2uKX,5SHhPFh68OhUmuRPymKX9d,-0.397849605,0.15389348,Text Me Merry Christmas (feat. Kristen Bell)
1030,1030,2B3jnZ6tCsVFD4gNXHBJzP,0.0896,0.693,0.6579999999999999,2.0600000000000003e-05,0.12,0.38811756700000005,1,0.0398,0.485649845,0.48700000000000004,2,58Xf9pv08HhsBdLshzIYAQ,3QmOiZF7IzJJkHnahh5Ea0,0VWRbuEicramx9Hp2iWCTC,514rhnksEwHUh6LxXsQ4Y9,5cj54CVe4pQZ9cUKgbsZrG,5NfJGBAL9mgFPRQxKJmiX2,1euQrkGwRPQod7kcddoeJ5,0fjKE697Z8WQ33XSJKbfQn,1LhMopPAallLeaeNutqbgS,5mbC0MSdKcDG9wuFx7XQh9,-0.37045442799999995,-0.1577698,Old News
1031,1031,1akgiRM3mN2nxu2AX6ACCW,0.107,0.708,0.815,0.0,0.326,0.211871955,1,0.25,0.415947716,0.657,2,21YulUEEuIftI57cmEoRoW,7v57jXggtZOJEjEcgfhxte,4MeDnO5yA2Zi6IMlVApRci,2huH9q26JmfR0BzV4xKzny,655SkamVNObMDXtoN84O4Q,6BvtitRX5lQC87YlA6rq0n,0UJkJ3v6E7wQvMJHwmVQDn,6kex4EBAj0WHXDKZMEJaaF,5EdkHBTXHVXrLz1AkIMweE,3jDdpx9PMlfMBS5tOBHFm9,-0.355707421,-0.285270365,I Love College
1032,1032,2NSHs7fnTlqosMNy72P7Mb,0.5429999999999999,0.603,0.502,0.10800000000000001,0.205,0.405092471,1,0.0367,0.336569813,0.34700000000000003,2,0UyljEbX9dqI1K0sqdv6B6,1z8F0DUrgxictKm2lzvuki,0CZ8lquoTX2Dkg7Ak2inwA,0jdny0dhgjUwoIp5GkqEaA,79NlESqzFSW0hdBWgls4FX,6q8onrzcka32nGVrnWYGBQ,0MsuUFDdKP6d3aq5jBUdTK,2wSJEsk3c0E1ZXYRwgNQoR,7uVkYr8gxcPEgqohvynpdN,6vPshkNpkYCwWIq9AQDtwt,-0.409928963,0.29804068,Fast Talk
1033,1033,3nc420PXjTdBV5TN0gCFkS,0.584,0.506,0.693,9.58e-05,0.0891,0.380625557,0,0.0412,0.672841465,0.221,1,0m0Ew7RcwZaBS8psxgE00P,2XBvXFYUV0x7zJkQP78igd,5MhVzofPgq6B3Js8JFRa3H,06GcodDliPWAYFX2LSFLIu,5p0UXw8VPvtgGEgBltcIwU,4AQ3WZrtQkU1TCFrt61cNV,0zk3x9oTDLLzcWERM5Or5X,5CZmC1I3ZbyH2ToPwTciAy,38UckY5k2rJKa3jW4aGNSr,4Sj8JZ9zZfl8HaOav5yTVq,0.586125503,0.30150346100000003,Ocean (feat. Khalid)
